"GEOID","FULL_NAME","tract","county","state","variable.x","Hispanic","moe.x","variable.y","White","moe.y","variable","Total","moe","Hispanic_Percent","White_Percent","category","Neighborhood_type","indicator_other"
06001403800,"Census Tract 4038; Alameda County; California","Census Tract 4038","Alameda"," California","B03002_012",288,127,"B03002_003",2471,307,"B03002_001",4008,438,7.18562874251497,61.6516966067864,"core","Other",NA
06001403900,"Census Tract 4039; Alameda County; California","Census Tract 4039","Alameda"," California","B03002_012",433,245,"B03002_003",2436,599,"B03002_001",3883,701,11.1511717744012,62.7349987123358,"core","Other",NA
06001404000,"Census Tract 4040; Alameda County; California","Census Tract 4040","Alameda"," California","B03002_012",615,217,"B03002_003",1597,335,"B03002_001",3145,395,19.5548489666137,50.7790143084261,"core","Other",NA
06001404101,"Census Tract 4041.01; Alameda County; California","Census Tract 4041.01","Alameda"," California","B03002_012",141,85,"B03002_003",2365,348,"B03002_001",3208,349,4.39526184538653,73.7219451371571,"core","70+ NL White",NA
06001404102,"Census Tract 4041.02; Alameda County; California","Census Tract 4041.02","Alameda"," California","B03002_012",293,141,"B03002_003",1430,201,"B03002_001",2701,352,10.8478341355054,52.9433543132173,"core","Other",NA
06001404200,"Census Tract 4042; Alameda County; California","Census Tract 4042","Alameda"," California","B03002_012",286,160,"B03002_003",2606,436,"B03002_001",3894,388,7.34463276836158,66.9234720082178,"core","Other",NA
06001404300,"Census Tract 4043; Alameda County; California","Census Tract 4043","Alameda"," California","B03002_012",214,130,"B03002_003",2696,388,"B03002_001",3587,368,5.96598829105102,75.1603010872596,"core","70+ NL White",NA
06001404400,"Census Tract 4044; Alameda County; California","Census Tract 4044","Alameda"," California","B03002_012",182,111,"B03002_003",3417,503,"B03002_001",5823,604,3.12553666494934,58.6810922205049,"core","Other",NA
06001404501,"Census Tract 4045.01; Alameda County; California","Census Tract 4045.01","Alameda"," California","B03002_012",116,75,"B03002_003",1197,199,"B03002_001",1820,205,6.37362637362637,65.7692307692308,"core","Other",NA
06001404502,"Census Tract 4045.02; Alameda County; California","Census Tract 4045.02","Alameda"," California","B03002_012",326,143,"B03002_003",4030,641,"B03002_001",6110,776,5.33551554828151,65.9574468085106,"core","Other",NA
06001404600,"Census Tract 4046; Alameda County; California","Census Tract 4046","Alameda"," California","B03002_012",216,138,"B03002_003",2872,325,"B03002_001",4934,605,4.37778678556952,58.2083502229428,"core","Other",NA
06001404700,"Census Tract 4047; Alameda County; California","Census Tract 4047","Alameda"," California","B03002_012",198,99,"B03002_003",1477,245,"B03002_001",2187,262,9.05349794238683,67.5354366712391,"core","Other",NA
06001404800,"Census Tract 4048; Alameda County; California","Census Tract 4048","Alameda"," California","B03002_012",275,148,"B03002_003",1444,335,"B03002_001",2744,404,10.0218658892128,52.6239067055394,"core","Other",NA
06001404900,"Census Tract 4049; Alameda County; California","Census Tract 4049","Alameda"," California","B03002_012",764,301,"B03002_003",2530,305,"B03002_001",4669,462,16.3632469479546,54.1871921182266,"core","Other",NA
06001405000,"Census Tract 4050; Alameda County; California","Census Tract 4050","Alameda"," California","B03002_012",376,192,"B03002_003",2086,328,"B03002_001",3665,329,10.2592087312415,56.9167803547067,"core","Other",NA
06001405100,"Census Tract 4051; Alameda County; California","Census Tract 4051","Alameda"," California","B03002_012",305,125,"B03002_003",2986,389,"B03002_001",4508,405,6.76574977817214,66.2377994676131,"core","Other",NA
06001405200,"Census Tract 4052; Alameda County; California","Census Tract 4052","Alameda"," California","B03002_012",305,138,"B03002_003",1670,331,"B03002_001",4913,1030,6.20801953999593,33.991451251781,"core","Other",NA
06001405301,"Census Tract 4053.01; Alameda County; California","Census Tract 4053.01","Alameda"," California","B03002_012",480,154,"B03002_003",1394,306,"B03002_001",2872,474,16.7130919220056,48.5376044568245,"core","Other",NA
06001405302,"Census Tract 4053.02; Alameda County; California","Census Tract 4053.02","Alameda"," California","B03002_012",159,117,"B03002_003",876,242,"B03002_001",2559,347,6.21336459554514,34.232121922626,"core","Other",NA
06001405401,"Census Tract 4054.01; Alameda County; California","Census Tract 4054.01","Alameda"," California","B03002_012",834,336,"B03002_003",894,242,"B03002_001",3541,471,23.5526687376447,25.2471053374753,"core","Other",NA
06001405402,"Census Tract 4054.02; Alameda County; California","Census Tract 4054.02","Alameda"," California","B03002_012",862,511,"B03002_003",746,346,"B03002_001",3673,638,23.4685543152736,20.3103729921045,"core","Other",NA
06001405500,"Census Tract 4055; Alameda County; California","Census Tract 4055","Alameda"," California","B03002_012",520,191,"B03002_003",756,151,"B03002_001",3537,503,14.7017246253887,21.3740458015267,"core","Other",NA
06001405600,"Census Tract 4056; Alameda County; California","Census Tract 4056","Alameda"," California","B03002_012",677,281,"B03002_003",941,204,"B03002_001",3044,524,22.2404730617608,30.9132720105125,"core","Other",NA
06001405700,"Census Tract 4057; Alameda County; California","Census Tract 4057","Alameda"," California","B03002_012",876,433,"B03002_003",530,148,"B03002_001",3522,549,24.8722316865417,15.0482680295287,"core","Other",NA
06001405800,"Census Tract 4058; Alameda County; California","Census Tract 4058","Alameda"," California","B03002_012",864,332,"B03002_003",494,218,"B03002_001",4182,682,20.6599713055954,11.8125298900048,"core","Other",NA
06001405901,"Census Tract 4059.01; Alameda County; California","Census Tract 4059.01","Alameda"," California","B03002_012",1266,611,"B03002_003",189,98,"B03002_001",3757,624,33.6970987490019,5.03060952887942,"core","Other",NA
06001405902,"Census Tract 4059.02; Alameda County; California","Census Tract 4059.02","Alameda"," California","B03002_012",916,250,"B03002_003",389,196,"B03002_001",3138,431,29.1905672402804,12.3964308476737,"core","Other",NA
06001406000,"Census Tract 4060; Alameda County; California","Census Tract 4060","Alameda"," California","B03002_012",963,278,"B03002_003",830,261,"B03002_001",4735,518,20.337909186906,17.5290390707497,"core","Other",NA
06001406100,"Census Tract 4061; Alameda County; California","Census Tract 4061","Alameda"," California","B03002_012",2345,519,"B03002_003",897,217,"B03002_001",4939,600,47.4792468110954,18.1615711682527,"core","Other",NA
06001406201,"Census Tract 4062.01; Alameda County; California","Census Tract 4062.01","Alameda"," California","B03002_012",2455,680,"B03002_003",284,155,"B03002_001",5072,747,48.4029968454259,5.5993690851735,"core","Other",NA
06001406202,"Census Tract 4062.02; Alameda County; California","Census Tract 4062.02","Alameda"," California","B03002_012",2955,692,"B03002_003",316,168,"B03002_001",4733,671,62.4339742235369,6.67652651595183,"core","Other",NA
06001406300,"Census Tract 4063; Alameda County; California","Census Tract 4063","Alameda"," California","B03002_012",1590,524,"B03002_003",482,183,"B03002_001",4556,743,34.8990342405619,10.5794556628622,"core","Other",NA
06001406400,"Census Tract 4064; Alameda County; California","Census Tract 4064","Alameda"," California","B03002_012",816,551,"B03002_003",609,147,"B03002_001",2598,542,31.4087759815243,23.4411085450346,"core","Other",NA
06001406500,"Census Tract 4065; Alameda County; California","Census Tract 4065","Alameda"," California","B03002_012",3183,755,"B03002_003",777,228,"B03002_001",6494,812,49.0144748999076,11.9648906683092,"core","Other",NA
06001406601,"Census Tract 4066.01; Alameda County; California","Census Tract 4066.01","Alameda"," California","B03002_012",1069,340,"B03002_003",1034,277,"B03002_001",4531,661,23.5930258221143,22.8205694107261,"core","Other",NA
06001406602,"Census Tract 4066.02; Alameda County; California","Census Tract 4066.02","Alameda"," California","B03002_012",866,308,"B03002_003",344,112,"B03002_001",2540,401,34.0944881889764,13.5433070866142,"core","Other",NA
06001406700,"Census Tract 4067; Alameda County; California","Census Tract 4067","Alameda"," California","B03002_012",919,340,"B03002_003",2465,481,"B03002_001",5380,695,17.0817843866171,45.817843866171,"core","Other",NA
06001406800,"Census Tract 4068; Alameda County; California","Census Tract 4068","Alameda"," California","B03002_012",965,239,"B03002_003",1127,226,"B03002_001",3971,510,24.301183580962,28.3807605137245,"core","Other",NA
06001406900,"Census Tract 4069; Alameda County; California","Census Tract 4069","Alameda"," California","B03002_012",323,125,"B03002_003",1533,263,"B03002_001",3865,546,8.35705045278137,39.6636481241915,"core","Other",NA
06001407000,"Census Tract 4070; Alameda County; California","Census Tract 4070","Alameda"," California","B03002_012",2257,737,"B03002_003",1135,388,"B03002_001",6202,893,36.3914866172203,18.3005482102548,"core","Other",NA
06001407101,"Census Tract 4071.01; Alameda County; California","Census Tract 4071.01","Alameda"," California","B03002_012",1640,625,"B03002_003",471,187,"B03002_001",4053,794,40.4638539353565,11.6210214655811,"core","Other",NA
06001407102,"Census Tract 4071.02; Alameda County; California","Census Tract 4071.02","Alameda"," California","B03002_012",1591,486,"B03002_003",320,116,"B03002_001",4268,900,37.2774133083411,7.49765698219306,"core","Other",NA
06001407200,"Census Tract 4072; Alameda County; California","Census Tract 4072","Alameda"," California","B03002_012",4626,924,"B03002_003",920,419,"B03002_001",6544,798,70.6907090464548,14.0586797066015,"core","70+ Latino",NA
06001407300,"Census Tract 4073; Alameda County; California","Census Tract 4073","Alameda"," California","B03002_012",1604,359,"B03002_003",268,118,"B03002_001",2459,430,65.2297681984547,10.8987393249288,"core","Other",NA
06001407400,"Census Tract 4074; Alameda County; California","Census Tract 4074","Alameda"," California","B03002_012",1882,454,"B03002_003",253,108,"B03002_001",4242,669,44.3658651579444,5.96416784535596,"core","Other",NA
06001407500,"Census Tract 4075; Alameda County; California","Census Tract 4075","Alameda"," California","B03002_012",1912,409,"B03002_003",280,228,"B03002_001",3988,662,47.9438314944835,7.02106318956871,"core","Other",NA
06001407600,"Census Tract 4076; Alameda County; California","Census Tract 4076","Alameda"," California","B03002_012",2189,545,"B03002_003",1637,626,"B03002_001",6459,849,33.8906951540486,25.3444805697476,"core","Other",NA
06001407700,"Census Tract 4077; Alameda County; California","Census Tract 4077","Alameda"," California","B03002_012",769,304,"B03002_003",1896,444,"B03002_001",4238,419,18.1453515809344,44.7380840018877,"core","Other",NA
06001407800,"Census Tract 4078; Alameda County; California","Census Tract 4078","Alameda"," California","B03002_012",671,253,"B03002_003",989,211,"B03002_001",2769,334,24.2325749368003,35.7168652943301,"core","Other",NA
06001407900,"Census Tract 4079; Alameda County; California","Census Tract 4079","Alameda"," California","B03002_012",396,189,"B03002_003",1530,296,"B03002_001",3088,376,12.8238341968912,49.5466321243523,"core","Other",NA
06001408000,"Census Tract 4080; Alameda County; California","Census Tract 4080","Alameda"," California","B03002_012",326,127,"B03002_003",1736,382,"B03002_001",2860,395,11.3986013986014,60.6993006993007,"core","Other",NA
06001408100,"Census Tract 4081; Alameda County; California","Census Tract 4081","Alameda"," California","B03002_012",539,199,"B03002_003",2731,393,"B03002_001",7313,718,7.37043620948995,37.3444550799945,"core","Other",NA
06001408200,"Census Tract 4082; Alameda County; California","Census Tract 4082","Alameda"," California","B03002_012",1300,522,"B03002_003",752,166,"B03002_001",4471,684,29.0762692909864,16.819503466786,"core","Other",NA
06001408300,"Census Tract 4083; Alameda County; California","Census Tract 4083","Alameda"," California","B03002_012",1007,197,"B03002_003",1046,197,"B03002_001",4791,599,21.0185764975997,21.8326027969109,"core","Other",NA
06001408400,"Census Tract 4084; Alameda County; California","Census Tract 4084","Alameda"," California","B03002_012",1922,539,"B03002_003",181,149,"B03002_001",4077,613,47.1425067451558,4.43953887662497,"core","Other",NA
06001408500,"Census Tract 4085; Alameda County; California","Census Tract 4085","Alameda"," California","B03002_012",2783,753,"B03002_003",149,192,"B03002_001",5634,1069,49.3965211217607,2.64465743698971,"core","Other",NA
06001408600,"Census Tract 4086; Alameda County; California","Census Tract 4086","Alameda"," California","B03002_012",2695,644,"B03002_003",398,297,"B03002_001",6519,950,41.3406964258322,6.10523086362939,"core","Other",NA
06001408700,"Census Tract 4087; Alameda County; California","Census Tract 4087","Alameda"," California","B03002_012",3788,886,"B03002_003",673,364,"B03002_001",7456,1271,50.8047210300429,9.02628755364807,"core","Other",NA
06001408800,"Census Tract 4088; Alameda County; California","Census Tract 4088","Alameda"," California","B03002_012",3644,1165,"B03002_003",328,250,"B03002_001",7968,1019,45.7329317269076,4.11646586345381,"core","Other",NA
06001408900,"Census Tract 4089; Alameda County; California","Census Tract 4089","Alameda"," California","B03002_012",2694,574,"B03002_003",171,125,"B03002_001",3956,536,68.0990899898888,4.32254802831143,"core","Other",NA
06001409000,"Census Tract 4090; Alameda County; California","Census Tract 4090","Alameda"," California","B03002_012",2960,1184,"B03002_003",165,103,"B03002_001",5039,1118,58.7418138519548,3.27445921809883,"core","Other",NA
06001409100,"Census Tract 4091; Alameda County; California","Census Tract 4091","Alameda"," California","B03002_012",1559,223,"B03002_003",256,225,"B03002_001",2532,369,61.5718799368088,10.1105845181675,"core","Other",NA
06001409200,"Census Tract 4092; Alameda County; California","Census Tract 4092","Alameda"," California","B03002_012",2249,587,"B03002_003",45,36,"B03002_001",3615,486,62.2130013831259,1.2448132780083,"core","Other",NA
06001409300,"Census Tract 4093; Alameda County; California","Census Tract 4093","Alameda"," California","B03002_012",3769,748,"B03002_003",129,91,"B03002_001",5743,681,65.6277207034651,2.2462127807766,"core","Other",NA
06001409400,"Census Tract 4094; Alameda County; California","Census Tract 4094","Alameda"," California","B03002_012",3107,894,"B03002_003",217,136,"B03002_001",4710,892,65.9660297239915,4.6072186836518,"core","Other",NA
06001409500,"Census Tract 4095; Alameda County; California","Census Tract 4095","Alameda"," California","B03002_012",2755,599,"B03002_003",505,441,"B03002_001",4291,648,64.2041482171988,11.7688184572361,"core","Other",NA
06001409600,"Census Tract 4096; Alameda County; California","Census Tract 4096","Alameda"," California","B03002_012",3599,615,"B03002_003",172,112,"B03002_001",5139,663,70.0330803658299,3.34695466043977,"core","70+ Latino",NA
06001409700,"Census Tract 4097; Alameda County; California","Census Tract 4097","Alameda"," California","B03002_012",1906,414,"B03002_003",424,208,"B03002_001",5240,1012,36.3740458015267,8.09160305343512,"core","Other",NA
06001409800,"Census Tract 4098; Alameda County; California","Census Tract 4098","Alameda"," California","B03002_012",529,320,"B03002_003",618,233,"B03002_001",3511,594,15.0669324978639,17.601822842495,"core","Other",NA
06001409900,"Census Tract 4099; Alameda County; California","Census Tract 4099","Alameda"," California","B03002_012",536,285,"B03002_003",926,224,"B03002_001",3983,563,13.4571930705498,23.2488074315842,"core","Other",NA
06001410000,"Census Tract 4100; Alameda County; California","Census Tract 4100","Alameda"," California","B03002_012",158,94,"B03002_003",1038,212,"B03002_001",3177,536,4.97324519987409,32.6723323890463,"core","Other",NA
06001410100,"Census Tract 4101; Alameda County; California","Census Tract 4101","Alameda"," California","B03002_012",564,188,"B03002_003",310,172,"B03002_001",3172,401,17.780580075662,9.77301387137453,"core","Other",NA
06001410200,"Census Tract 4102; Alameda County; California","Census Tract 4102","Alameda"," California","B03002_012",1205,481,"B03002_003",343,172,"B03002_001",3238,501,37.2143298332304,10.5929586164299,"core","Other",NA
06001410300,"Census Tract 4103; Alameda County; California","Census Tract 4103","Alameda"," California","B03002_012",3044,456,"B03002_003",79,48,"B03002_001",3893,418,78.1916259953763,2.02928332905215,"core","70+ Latino",NA
06001410400,"Census Tract 4104; Alameda County; California","Census Tract 4104","Alameda"," California","B03002_012",2415,717,"B03002_003",218,121,"B03002_001",4687,823,51.5254960529123,4.65116279069767,"core","Other",NA
06001410500,"Census Tract 4105; Alameda County; California","Census Tract 4105","Alameda"," California","B03002_012",373,241,"B03002_003",662,334,"B03002_001",3081,417,12.106458941902,21.4865303472898,"core","Other",NA
06001420100,"Census Tract 4201; Alameda County; California","Census Tract 4201","Alameda"," California","B03002_012",350,156,"B03002_003",1426,222,"B03002_001",2631,296,13.3029266438616,54.1999239832763,"core","Other",NA
06001420200,"Census Tract 4202; Alameda County; California","Census Tract 4202","Alameda"," California","B03002_012",158,116,"B03002_003",1148,196,"B03002_001",3275,408,4.82442748091603,35.0534351145038,"core","Other",NA
06001420301,"Census Tract 4203.01; Alameda County; California","Census Tract 4203.01","Alameda"," California","B03002_012",230,186,"B03002_003",1004,301,"B03002_001",2645,351,8.69565217391304,37.9584120982987,"core","Other",NA
06001420302,"Census Tract 4203.02; Alameda County; California","Census Tract 4203.02","Alameda"," California","B03002_012",171,104,"B03002_003",849,188,"B03002_001",2446,338,6.99100572363042,34.7097301717089,"core","Other",NA
06001420401,"Census Tract 4204.01; Alameda County; California","Census Tract 4204.01","Alameda"," California","B03002_012",314,160,"B03002_003",427,127,"B03002_001",1333,213,23.5558889722431,32.033008252063,"core","Other",NA
06001420402,"Census Tract 4204.02; Alameda County; California","Census Tract 4204.02","Alameda"," California","B03002_012",468,177,"B03002_003",531,144,"B03002_001",1661,244,28.1757977122216,31.9686935580975,"core","Other",NA
06001420500,"Census Tract 4205; Alameda County; California","Census Tract 4205","Alameda"," California","B03002_012",404,257,"B03002_003",1245,172,"B03002_001",2548,254,15.8555729984301,48.861852433281,"core","Other",NA
06001420600,"Census Tract 4206; Alameda County; California","Census Tract 4206","Alameda"," California","B03002_012",272,164,"B03002_003",2222,276,"B03002_001",3488,343,7.79816513761468,63.704128440367,"core","Other",NA
06001421100,"Census Tract 4211; Alameda County; California","Census Tract 4211","Alameda"," California","B03002_012",111,76,"B03002_003",1615,227,"B03002_001",2108,230,5.26565464895636,76.6129032258064,"core","70+ NL White",NA
06001421200,"Census Tract 4212; Alameda County; California","Census Tract 4212","Alameda"," California","B03002_012",70,43,"B03002_003",2473,214,"B03002_001",3557,542,1.96795052010121,69.5248805172899,"core","Other",NA
06001421300,"Census Tract 4213; Alameda County; California","Census Tract 4213","Alameda"," California","B03002_012",115,99,"B03002_003",2907,368,"B03002_001",4011,406,2.86711543256046,72.4756918474196,"core","70+ NL White",NA
06001421400,"Census Tract 4214; Alameda County; California","Census Tract 4214","Alameda"," California","B03002_012",147,81,"B03002_003",1270,262,"B03002_001",1638,268,8.97435897435897,77.5335775335775,"core","70+ NL White",NA
06001421500,"Census Tract 4215; Alameda County; California","Census Tract 4215","Alameda"," California","B03002_012",185,128,"B03002_003",3312,475,"B03002_001",4064,530,4.55216535433071,81.496062992126,"core","70+ NL White",NA
06001421600,"Census Tract 4216; Alameda County; California","Census Tract 4216","Alameda"," California","B03002_012",150,84,"B03002_003",2746,376,"B03002_001",3854,570,3.89206019719772,71.2506486766995,"core","70+ NL White",NA
06001421700,"Census Tract 4217; Alameda County; California","Census Tract 4217","Alameda"," California","B03002_012",199,117,"B03002_003",2234,444,"B03002_001",3421,446,5.81701256942415,65.3025431160479,"core","Other",NA
06001421800,"Census Tract 4218; Alameda County; California","Census Tract 4218","Alameda"," California","B03002_012",114,68,"B03002_003",1584,238,"B03002_001",2260,266,5.04424778761062,70.0884955752212,"core","70+ NL White",NA
06001421900,"Census Tract 4219; Alameda County; California","Census Tract 4219","Alameda"," California","B03002_012",298,119,"B03002_003",2089,491,"B03002_001",4141,550,7.19632938903646,50.4467519922724,"core","Other",NA
06001422000,"Census Tract 4220; Alameda County; California","Census Tract 4220","Alameda"," California","B03002_012",164,81,"B03002_003",1214,274,"B03002_001",2453,264,6.68569099062373,49.4904198940073,"core","Other",NA
06001422100,"Census Tract 4221; Alameda County; California","Census Tract 4221","Alameda"," California","B03002_012",641,195,"B03002_003",1495,375,"B03002_001",3200,359,20.03125,46.71875,"core","Other",NA
06001422200,"Census Tract 4222; Alameda County; California","Census Tract 4222","Alameda"," California","B03002_012",239,163,"B03002_003",2054,626,"B03002_001",3280,612,7.28658536585366,62.6219512195122,"core","Other",NA
06001422300,"Census Tract 4223; Alameda County; California","Census Tract 4223","Alameda"," California","B03002_012",245,117,"B03002_003",1875,325,"B03002_001",3567,477,6.86851696103168,52.565180824222,"core","Other",NA
06001422400,"Census Tract 4224; Alameda County; California","Census Tract 4224","Alameda"," California","B03002_012",522,140,"B03002_003",1580,323,"B03002_001",4187,757,12.4671602579412,37.7358490566038,"core","Other",NA
06001422500,"Census Tract 4225; Alameda County; California","Census Tract 4225","Alameda"," California","B03002_012",585,346,"B03002_003",1994,410,"B03002_001",4467,572,13.0960376091336,44.6384598164316,"core","Other",NA
06001422700,"Census Tract 4227; Alameda County; California","Census Tract 4227","Alameda"," California","B03002_012",793,209,"B03002_003",1744,310,"B03002_001",4803,496,16.5105142619196,36.3106391838434,"core","Other",NA
06001422800,"Census Tract 4228; Alameda County; California","Census Tract 4228","Alameda"," California","B03002_012",1671,404,"B03002_003",2486,297,"B03002_001",8980,545,18.6080178173719,27.6837416481069,"core","Other",NA
06001422901,"Census Tract 4229.01; Alameda County; California","Census Tract 4229.01","Alameda"," California","B03002_012",51,39,"B03002_003",820,436,"B03002_001",2024,627,2.5197628458498,40.5138339920949,"core","Other",NA
06001422902,"Census Tract 4229.02; Alameda County; California","Census Tract 4229.02","Alameda"," California","B03002_012",209,117,"B03002_003",907,450,"B03002_001",3022,642,6.91594970218398,30.0132362673726,"core","Other",NA
06001423000,"Census Tract 4230; Alameda County; California","Census Tract 4230","Alameda"," California","B03002_012",374,224,"B03002_003",2605,730,"B03002_001",4549,851,8.22158716201363,57.2653330402286,"core","Other",NA
06001423100,"Census Tract 4231; Alameda County; California","Census Tract 4231","Alameda"," California","B03002_012",434,208,"B03002_003",1766,281,"B03002_001",4275,616,10.1520467836257,41.3099415204678,"core","Other",NA
06001423200,"Census Tract 4232; Alameda County; California","Census Tract 4232","Alameda"," California","B03002_012",1004,393,"B03002_003",1176,251,"B03002_001",3003,520,33.4332334332334,39.1608391608392,"core","Other",NA
06001423300,"Census Tract 4233; Alameda County; California","Census Tract 4233","Alameda"," California","B03002_012",579,188,"B03002_003",1595,466,"B03002_001",3476,588,16.6570771001151,45.8860759493671,"core","Other",NA
06001423400,"Census Tract 4234; Alameda County; California","Census Tract 4234","Alameda"," California","B03002_012",1237,336,"B03002_003",2613,483,"B03002_001",5551,779,22.2842731039452,47.0725995316159,"core","Other",NA
06001423500,"Census Tract 4235; Alameda County; California","Census Tract 4235","Alameda"," California","B03002_012",594,329,"B03002_003",1935,297,"B03002_001",3540,464,16.7796610169492,54.6610169491525,"core","Other",NA
06001423601,"Census Tract 4236.01; Alameda County; California","Census Tract 4236.01","Alameda"," California","B03002_012",358,156,"B03002_003",1715,341,"B03002_001",2738,457,13.0752373995617,62.6369612856099,"core","Other",NA
06001423602,"Census Tract 4236.02; Alameda County; California","Census Tract 4236.02","Alameda"," California","B03002_012",1006,375,"B03002_003",3393,1229,"B03002_001",7198,1437,13.9761044734649,47.1380939149764,"core","Other",NA
06001423700,"Census Tract 4237; Alameda County; California","Census Tract 4237","Alameda"," California","B03002_012",603,213,"B03002_003",2179,588,"B03002_001",3606,591,16.7221297836938,60.4270660011093,"core","Other",NA
06001423800,"Census Tract 4238; Alameda County; California","Census Tract 4238","Alameda"," California","B03002_012",189,89,"B03002_003",2485,336,"B03002_001",3425,337,5.51824817518248,72.5547445255474,"core","70+ NL White",NA
06001423901,"Census Tract 4239.01; Alameda County; California","Census Tract 4239.01","Alameda"," California","B03002_012",444,242,"B03002_003",1168,285,"B03002_001",2258,319,19.6634189548273,51.7271922054916,"core","Other",NA
06001423902,"Census Tract 4239.02; Alameda County; California","Census Tract 4239.02","Alameda"," California","B03002_012",107,65,"B03002_003",1041,174,"B03002_001",1512,198,7.07671957671958,68.8492063492064,"core","Other",NA
06001424001,"Census Tract 4240.01; Alameda County; California","Census Tract 4240.01","Alameda"," California","B03002_012",593,123,"B03002_003",1683,373,"B03002_001",3631,503,16.3315890939135,46.3508675296062,"core","Other",NA
06001424002,"Census Tract 4240.02; Alameda County; California","Census Tract 4240.02","Alameda"," California","B03002_012",453,148,"B03002_003",1004,270,"B03002_001",2663,323,17.0108899737139,37.7018400300413,"core","Other",NA
06001425101,"Census Tract 4251.01; Alameda County; California","Census Tract 4251.01","Alameda"," California","B03002_012",186,166,"B03002_003",797,139,"B03002_001",1754,225,10.6043329532497,45.4389965792474,"core","Other",NA
06001425102,"Census Tract 4251.02; Alameda County; California","Census Tract 4251.02","Alameda"," California","B03002_012",399,208,"B03002_003",1170,313,"B03002_001",3969,344,10.0529100529101,29.4784580498866,"core","Other",NA
06001425103,"Census Tract 4251.03; Alameda County; California","Census Tract 4251.03","Alameda"," California","B03002_012",215,133,"B03002_003",971,175,"B03002_001",3103,340,6.92877860135353,31.2922977763455,"core","Other",NA
06001425104,"Census Tract 4251.04; Alameda County; California","Census Tract 4251.04","Alameda"," California","B03002_012",388,170,"B03002_003",1668,280,"B03002_001",4014,511,9.66616841056303,41.5545590433483,"core","Other",NA
06001426100,"Census Tract 4261; Alameda County; California","Census Tract 4261","Alameda"," California","B03002_012",152,107,"B03002_003",4288,459,"B03002_001",6300,506,2.41269841269841,68.0634920634921,"core","Other",NA
06001426200,"Census Tract 4262; Alameda County; California","Census Tract 4262","Alameda"," California","B03002_012",281,153,"B03002_003",3310,465,"B03002_001",4861,504,5.78070355893849,68.0929849825139,"core","Other",NA
06001427100,"Census Tract 4271; Alameda County; California","Census Tract 4271","Alameda"," California","B03002_012",628,285,"B03002_003",2448,334,"B03002_001",4222,442,14.8744670772146,57.9819990525817,"core","Other",NA
06001427200,"Census Tract 4272; Alameda County; California","Census Tract 4272","Alameda"," California","B03002_012",748,209,"B03002_003",1468,245,"B03002_001",4508,617,16.5927240461402,32.564330079858,"core","Other",NA
06001427300,"Census Tract 4273; Alameda County; California","Census Tract 4273","Alameda"," California","B03002_012",430,159,"B03002_003",1673,366,"B03002_001",5283,882,8.13931478326708,31.6676130986182,"core","Other",NA
06001427600,"Census Tract 4276; Alameda County; California","Census Tract 4276","Alameda"," California","B03002_012",733,284,"B03002_003",1352,362,"B03002_001",4740,524,15.464135021097,28.5232067510549,"core","Other",NA
06001427700,"Census Tract 4277; Alameda County; California","Census Tract 4277","Alameda"," California","B03002_012",530,229,"B03002_003",3052,847,"B03002_001",5009,796,10.5809542822919,60.9303254142543,"core","Other",NA
06001427800,"Census Tract 4278; Alameda County; California","Census Tract 4278","Alameda"," California","B03002_012",402,215,"B03002_003",2198,327,"B03002_001",4274,458,9.40570893776322,51.4272344408049,"core","Other",NA
06001427900,"Census Tract 4279; Alameda County; California","Census Tract 4279","Alameda"," California","B03002_012",645,200,"B03002_003",2441,640,"B03002_001",4686,689,13.764404609475,52.0913358941528,"core","Other",NA
06001428000,"Census Tract 4280; Alameda County; California","Census Tract 4280","Alameda"," California","B03002_012",409,259,"B03002_003",925,289,"B03002_001",2906,544,14.0743289745354,31.8306951135582,"core","Other",NA
06001428100,"Census Tract 4281; Alameda County; California","Census Tract 4281","Alameda"," California","B03002_012",470,208,"B03002_003",2495,495,"B03002_001",4866,701,9.65885737772298,51.2741471434443,"core","Other",NA
06001428200,"Census Tract 4282; Alameda County; California","Census Tract 4282","Alameda"," California","B03002_012",852,226,"B03002_003",3329,544,"B03002_001",6475,608,13.1583011583012,51.4131274131274,"core","Other",NA
06001428301,"Census Tract 4283.01; Alameda County; California","Census Tract 4283.01","Alameda"," California","B03002_012",684,479,"B03002_003",1874,561,"B03002_001",7203,898,9.4960433152853,26.0169373871998,"core","Other",NA
06001428302,"Census Tract 4283.02; Alameda County; California","Census Tract 4283.02","Alameda"," California","B03002_012",480,266,"B03002_003",3110,557,"B03002_001",7022,767,6.83565935630874,44.2893762460837,"core","Other",NA
06001428400,"Census Tract 4284; Alameda County; California","Census Tract 4284","Alameda"," California","B03002_012",783,276,"B03002_003",1763,264,"B03002_001",4756,619,16.4634146341463,37.0689655172414,"core","Other",NA
06001428500,"Census Tract 4285; Alameda County; California","Census Tract 4285","Alameda"," California","B03002_012",538,233,"B03002_003",1376,293,"B03002_001",3302,393,16.2931556632344,41.671714112659,"core","Other",NA
06001428600,"Census Tract 4286; Alameda County; California","Census Tract 4286","Alameda"," California","B03002_012",362,174,"B03002_003",1374,362,"B03002_001",3235,443,11.1901081916538,42.4729520865533,"core","Other",NA
